证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
601919,中远海控,0,,2.0%,1061100,3-28,5.22%,0,0.0,9.57,246.029452841106,949.6378,1166821.1246,1175797.0766,-8975.952,0.00774303787628624,0.651907773308337,,水上运输业,运输,航运港口,航运港口,主板,天津,天津市,0
601928,凤凰传媒,0,,2.0%,341900,3-42,4.0%,0,0.0,10.03,68.7371718398589,753.3774,53747.2808,54413.1492,-665.8684,0.0295148739799698,0.619209044173611,,新闻和出版业,媒体Ⅱ,出版,媒体,主板,江苏省,南京市,0
601929,吉视传媒,400,14,3.1%,767200,7/14/28,6.0%,198400,384896.0,1.92,-16.1572052401747,328.7165,78759.8511,77032.8257,1727.0254,0.0518603761314299,0.984622386685888,,电信、广播电视和卫星传输服务,媒体Ⅱ,电视广播Ⅱ,媒体,主板,吉林省,长春市,1
601933,永辉超市,0,,2.0%,8189000,3-182,7.0%,2600,8762.0,3.36,-61.805539565949,318.4759,71234.6984,69484.7185,1749.9799,0.0104445297711437,0.332821262143954,,零售业,食品与主要用品零售Ⅱ,一般零售,一般零售,主板,福建省,福州市,0
601939,建设银行,0,,2.0%,55858500,3-182,4.33%,300,1782.0,5.96,14.8358344054713,9769.3793,141896.8736,135087.7563,6809.1173,0.1708584637882,0.338828187944447,,货币金融服务,银行,国有大型银行Ⅱ,国有大型银行Ⅱ,主板,北京,北京市,0
601949,中国出版,431300,7/14,3.1%,102000,7/14/28,8.0%,0,0.0,9.66,78.8110984479237,656.34,8903.2761,8225.9891,677.287,0.037280712965093,0.0667262064777142,,新闻和出版业,媒体Ⅱ,出版,媒体,主板,北京,北京市,1
601952,苏垦农发,4900,14,3.1%,89300,7/14/28,5.0%,1400,16940.0,12.08,-17.2366696600933,485.5218,40812.2992,40571.9234,240.3758,0.029167055142783,0.222736485416666,,农副食品加工业,食品、饮料与烟草,种植业,种植业,主板,江苏省,南京市,1
601958,金钼股份,0,,2.0%,30201000,3-182,4.0%,0,0.0,11.48,93.3438014678263,1070.9508,93182.1258,95904.0945,-2721.9687,0.0289122512857614,0.494381987165116,,有色金属矿采选业,材料Ⅱ,小金属,稀有金属,主板,陕西省,西安市,0
601965,中国汽研,0,,2.0%,96900,3-28,5.0%,0,0.0,20.96,81.8140033442636,654.8156,35802.2547,35315.9255,486.3292,0.0318001261731143,0.412612382944605,,专业技术服务业,汽车与汽车零部件,汽车服务,商用车,主板,重庆,重庆市,0
601966,玲珑轮胎,14200,14,3.1%,72800,7-42,6.0%,1800,39096.0,21.78,-13.1565493091638,3317.8323,104907.2927,108206.4723,-3299.1796,0.103380760084439,0.398432560796831,,橡胶和塑料制品业,汽车与汽车零部件,汽车零部件,橡胶及制品,主板,山东省,招远市,1
601969,海南矿业,0,,2.0%,362000,7-42,4.0%,0,0.0,6.59,-1.6795885081048,257.7099,39706.177,39379.6925,326.4845,0.0192968677122072,0.235901079039736,,黑色金属矿采选业,材料Ⅱ,冶钢原料,其他钢铁,主板,海南省,昌江黎族自治县,0
601975,招商南油,5258900,7/14,3.1%,303000,7/14/28,7.0%,181400,616760.0,3.5,16.6666666666667,1445.1987,41709.9308,42802.5864,-1092.6556,0.0850880499150792,0.143138002663735,,水上运输业,运输,航运港口,航运港口,主板,江苏省,南京市,1
601985,中国核电,0,,2.0%,3358500,4-28,6.0%,0,0.0,7.23,71.6964427109887,1909.8768,201390.8984,198124.1146,3266.7838,0.013989091509266,0.406640574570045,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,北京,北京市,0
601988,中国银行,40000,7,3.0%,2218200,7/14/28,5.23%,0,0.0,3.78,37.4684040841506,5741.2749,1015843.6419,1006804.9145,9038.7274,0.00720637716640019,2.76611205124921,,货币金融服务,银行,国有大型银行Ⅱ,国有大型银行Ⅱ,主板,北京,北京市,1
601989,中国重工,0,,2.0%,100211600,3-28,6.0%,0,0.0,4.36,-13.6633663366337,999.2959,260327.053,263421.9842,-3094.9312,0.0103784798484536,0.870240247838666,,铁路、船舶、航空航天和其他运输设备制造业,资本货物,航海装备Ⅱ,其他军工Ⅱ,主板,北京,北京市,0
601990,南京证券,0,,2.0%,110436400,3-182,3.59%,0,0.0,8.77,-41.3520472529876,5097.7247,492585.0236,432930.0976,59654.926,0.160574487303107,1.81277963490848,,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,江苏省,南京市,0
601991,大唐发电,0,,2.0%,1053000,7-42,4.0%,105900,309228.0,2.94,18.2052241328624,980.7599,91065.3507,91164.468,-99.1173,0.0269110523382429,0.546607438122047,,电力、热力生产和供应业,公用事业Ⅱ,电力,发电及电网,主板,北京,北京市,0
601992,金隅集团,0,,2.0%,1598300,7-42,4.0%,169000,395460.0,2.32,-22.2184836516729,2334.4497,37661.4398,35208.0188,2453.421,0.12073544647118,0.665298644214184,,非金属矿物制品业,材料Ⅱ,水泥,结构材料,主板,北京,北京市,0
601995,中金公司,195600,7,3.0%,1742900,7-182,7.0%,33000,1324950.0,40.83,9.89389084880635,77542.8702,363617.5156,281088.8144,82528.7012,2.04294387267424,0.551165404520523,2021-04-19,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,北京,北京市,1
601996,丰林集团,0,,2.0%,390600,7/14/28,6.0%,0,0.0,2.53,-11.0543392211999,0.0,15.4934,15.4287,0.0647,0.0,0.00045912875008578,,木材加工和木、竹、藤、棕、草制品业,材料Ⅱ,家居用品,家居,主板,广西壮族自治区,南宁市,0
601997,贵阳银行,0,,2.0%,30662700,7-91,4.0%,0,0.0,5.78,-18.5084674977837,19748.2214,65802.0425,46918.0804,18883.9621,0.957305138333642,0.62349391032494,,货币金融服务,银行,城商行Ⅱ,区域性银行,主板,贵州省,贵阳市,0
601998,中信银行,0,,2.0%,179400,7/14/28,6.0%,0,0.0,5.58,26.1253701486519,2105.1108,39578.1207,37109.3121,2468.8086,0.011068308327601,0.333470755382888,,货币金融服务,银行,股份制银行Ⅱ,全国性股份制银行Ⅱ,主板,北京,北京市,0
601999,出版传媒,58500,14/28,3.2%,146400,7/14/28,8.0%,0,0.0,6.41,-6.30932062914037,0.0,318.647,316.471,2.176,0.0,0.00674154611638179,,新闻和出版业,媒体Ⅱ,出版,媒体,主板,辽宁省,沈阳市,1
603000,人民网,1557700,7-182,2.0%,30800,7/14/28,7.0%,0,0.0,34.2,69.4512070459131,9247.2115,111641.4566,107442.4002,4199.0564,0.244540551994472,0.285251901776154,,互联网和相关服务,软件与服务,数字媒体,互联网媒体,主板,北京,北京市,1
603005,晶方科技,0,,2.0%,348500,3-28,6.0%,0,0.0,19.27,-50.9715540595871,1589.5958,435925.6202,429967.1597,5958.4605,0.126486168921342,0.908593750119234,,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,主板,江苏省,苏州市,0
603008,喜临门,20800,7/14,3.1%,10200,7/14/28,7.0%,5800,132066.0,22.96,73.4532506629402,511.4868,12707.4715,12132.4011,575.0704,0.0575020053262757,0.129488839666965,2022-10-24,家具制造业,耐用消费品与服装,家居用品,家居,主板,浙江省,绍兴市,1
603010,万盛股份,0,,2.0%,121300,3-28,4.08%,0,0.0,10.67,-26.0377440073522,121.4417,2036.8416,1899.1733,137.6683,0.023454036674772,0.0194377426105544,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,浙江省,临海市,0
603011,合锻智能,0,,2.0%,173700,7/14/28,6.27%,0,0.0,6.52,18.1039169646428,2.6732,595.5651,584.4978,11.0673,0.000829263810514498,0.00857412301321912,2022-10-24,通用设备制造业,资本货物,专用设备,通用设备,主板,安徽省,合肥市,0
603012,创力集团,0,,2.0%,188100,4-28,7.0%,46000,271400.0,5.85,-23.7799968601542,362.232,5961.4631,5455.7604,505.7027,0.0972728415231871,0.167796662084384,,专用设备制造业,资本货物,专用设备,专用机械,主板,上海,上海市,0
603015,弘讯科技,0,,2.0%,117800,7/14/28,6.0%,0,0.0,8.89,33.903343629983,1.9558,32.3313,29.2739,3.0574,0.000544259423728227,0.000658601747911333,2022-10-24,电气机械和器材制造业,资本货物,自动化设备,通用设备,主板,浙江省,宁波市,0
603018,华设集团,0,,2.0%,199200,3-28,7.0%,18600,161634.0,8.62,-23.9179615923003,75.1905,20056.5988,19713.0683,343.5305,0.0130459504710015,0.27302649189976,,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,主板,江苏省,南京市,0
603019,中科曙光,0,,2.0%,1173900,7/14/28,8.0%,0,0.0,39.28,-10.2606512080736,5575.8628,779752.3502,789182.1155,-9429.7653,0.0975928590057457,0.835113940342994,,计算机、通信和其他电子设备制造业,技术硬件与设备,计算机设备,计算机设备,主板,天津,天津市,0
603025,大豪科技,1300,14/28,3.2%,80200,7/14/28,5.0%,0,0.0,12.41,94.9797440862791,189.0515,9871.8799,10459.5144,-587.6345,0.0137522164208213,0.0585521107676071,,计算机、通信和其他电子设备制造业,资本货物,自动化设备,电气设备,主板,北京,北京市,1
603026,胜华新材,0,,2.0%,10124700,3-182,3.66%,300,15420.0,51.6,42.2784835515159,3128.7092,527776.901,528199.6616,-422.7606,0.299160742178835,0.966828316791408,,化学原料和化学制品制造业,材料Ⅱ,电池,其他化学制品Ⅱ,主板,山东省,东营市,0
603027,千禾味业,0,,2.0%,2003800,3-28,6.0%,0,0.0,18.07,-35.3958932695197,244.5449,99780.861,99320.1406,460.7204,0.0141185746854822,0.440333817291934,2020-10-19,食品制造业,食品、饮料与烟草,调味发酵品Ⅱ,食品,主板,四川省,眉山市,0
603032,德新科技,0,,2.0%,64200,3-28,7.0%,7700,191345.0,24.88,63.3076286086664,202.9263,11917.8018,11564.0855,353.7163,0.0357546238251098,0.160140900721913,2022-10-24,专用设备制造业,资本货物,通用设备,专用机械,主板,新疆维吾尔自治区,乌鲁木齐市,0
603033,三维股份,0,,2.0%,75700,7/14/28,5.0%,3000,43200.0,14.56,32.9282344991526,161.8213,3191.7549,3047.2966,144.4583,0.0110220150424427,0.084995455733557,2022-10-24,橡胶和塑料制品业,材料Ⅱ,橡胶,橡胶及制品,主板,浙江省,台州市,0
603035,常熟汽饰,43100,14,3.1%,3200,7/14/28,6.0%,7400,144522.0,19.55,35.9371402298355,13.294,7104.413,7076.9799,27.4331,0.00178932802820027,0.0458930050191727,2022-10-24,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,常熟市,1
603039,泛微网络,9700,14,3.1%,14600,7/14/28,6.0%,0,0.0,64.83,-20.2947123742666,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-10,软件和信息技术服务业,软件与服务,软件开发,计算机软件,主板,上海,上海市,1
603042,华脉科技,1567700,7/14/28,3.0%,66200,7/14/28,8.0%,0,0.0,16.84,-10.0958353771596,0.0,0.0,0.0,0.0,0.0,0.0,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,江苏省,南京市,1
603043,广州酒家,0,,2.0%,644500,3-28,5.0%,2300,57155.0,24.87,-16.7502950337581,147.7179,12545.3403,12466.5626,78.7777,0.0104428741380919,0.181223960202507,2022-10-24,食品制造业,食品、饮料与烟草,休闲食品,食品,主板,广东省,广州市,0
603045,福达合金,0,,3.0%,63800,7/14/28,7.0%,0,0.0,15.94,12.3880342180885,0.0,524.3521,517.355,6.9971,0.0,0.0129475107013266,,电气机械和器材制造业,材料Ⅱ,金属新材料,稀有金属,主板,浙江省,温州市,0
603050,科林电气,110000,14,3.1%,68000,7/14/28,7.0%,0,0.0,14.73,55.4671034960761,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,电气机械和器材制造业,资本货物,电网设备,电气设备,主板,河北省,石家庄市,1
603051,鹿山新材,0,,2.0%,263200,7/14/28,7.0%,4900,168119.0,34.51,-5.66411814754981,1174.6997,10260.3764,8580.8472,1679.5292,0.695546029578241,0.142227392210756,2022-10-24,橡胶和塑料制品业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,广东省,广州市,0
603055,台华新材,0,,2.0%,122600,3-28,6.0%,0,0.0,10.82,36.3243113855475,58.3609,3295.0527,3242.2173,52.8354,0.00607672361176492,0.0648198599469204,2022-10-24,纺织业,材料Ⅱ,纺织制造,纺织制造,主板,浙江省,嘉兴市,0
603056,德邦股份,0,,2.0%,181500,7-42,5.0%,0,0.0,16.68,2.89151545156495,645.2725,8124.793,7487.4095,637.3835,0.0402973859733262,0.0875561175550972,2022-10-24,邮政业,运输,物流,物流,主板,上海,上海市,0
603063,禾望电气,0,,2.0%,77800,4-28,6.0%,9200,245180.0,27.15,218.544521985747,464.3247,26669.0019,26163.7409,505.261,0.0385856432370492,0.128250157718241,2022-10-24,电气机械和器材制造业,资本货物,风电设备,电气设备,主板,广东省,深圳市,0
603067,振华股份,0,,2.0%,208000,7/14/28,6.0%,0,0.0,10.63,50.5842679477092,200.6944,13537.1092,13164.2297,372.8795,0.0373234525080793,0.149121731206554,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,主板,湖北省,黄石市,0
603069,海汽集团,0,,2.0%,55000,7/14/28,7.0%,0,0.0,18.0,-58.6016559337626,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,道路运输业,运输,铁路公路,公路铁路,主板,海南省,海口市,0
603070,万控智造,23600,14,3.1%,60000,7/14/28,7.0%,0,0.0,16.93,26.2635904129793,0.0,23.5838,20.4044,3.1794,0.0,0.000414704930411188,2022-10-24,电气机械和器材制造业,资本货物,电网设备,电气设备,主板,浙江省,乐清市,1
603076,乐惠国际,0,,2.0%,27200,7/14/28,8.0%,0,0.0,37.47,7.75429516086173,0.0,331.0016,329.7122,1.2894,0.0,0.00469866460011338,2022-10-24,专用设备制造业,资本货物,专用设备,专用机械,主板,浙江省,宁波市,0
603077,和邦生物,0,,2.0%,1925400,7-42,5.0%,65100,158193.0,2.42,76.2387939169408,3185.7398,120391.8693,119765.3887,626.4806,0.149063991051333,0.290664951776813,,化学原料和化学制品制造业,材料Ⅱ,农化制品,化学原料,主板,四川省,乐山市,0
603078,江化微,70000,7/14,3.1%,69000,7/14/28,7.0%,0,0.0,14.57,-33.2022329066036,418.2756,14220.4031,13707.0608,513.3423,0.0866805614978527,0.100443169986795,2022-10-24,化学原料和化学制品制造业,材料Ⅱ,电子化学品Ⅱ,其他化学制品Ⅱ,主板,江苏省,江阴市,1
603083,剑桥科技,1170100,7/14/28,3.0%,20000,7/14/28,8.0%,2200,110264.0,47.6,89.7170187325628,93.296,9750.6767,9896.318,-145.6413,0.00752390044711201,0.0249865273843015,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,上海,上海市,1
603085,天成自控,26000,14,3.1%,106000,7/14/28,6.0%,0,0.0,9.68,4.98915401301518,0.968,907.1652,911.0743,-3.9091,0.000270105699977382,0.0187585611356985,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,浙江省,台州市,1
603087,甘李药业,10600,14,3.1%,600,7/14/28,6.0%,0,0.0,41.36,-73.8447856976978,7300.0028,22867.8574,15838.2391,7029.6183,0.332343144520644,0.128843713455574,2022-10-24,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,主板,北京,北京市,1
603088,宁波精达,86600,14,3.1%,119900,7/14/28,7.0%,5500,49500.0,9.08,96.2254021132966,52.3916,366.7015,315.469,51.2325,0.0134105209139049,0.0057274592967731,2022-10-24,专用设备制造业,资本货物,通用设备,通用设备,主板,浙江省,宁波市,1
603098,森特股份,0,,2.0%,48200,7/14/28,5.0%,1200,25140.0,21.01,120.67896659246,421.8535,7025.3668,6553.8723,471.4945,0.0372655928704455,0.0607780823023573,2022-10-24,建筑装饰和其他建筑业,资本货物,专业工程,建筑施工,主板,北京,北京市,0
603100,川仪股份,0,,2.0%,49600,4-28,6.0%,3200,102336.0,32.06,266.694863807999,149.6529,10844.1542,12181.1492,-1336.995,0.0119354653242292,0.171731568624625,2022-10-24,仪器仪表制造业,资本货物,通用设备,电气设备,主板,重庆,重庆市,0
603103,横店影视,46200,14/28,3.2%,55400,7/14/28,8.0%,0,0.0,16.85,-22.5287356321839,75.9935,2107.8818,2029.974,77.9078,0.00711132134973195,0.0479396454826976,2022-10-24,广播、电视、电影和影视录音制作业,媒体Ⅱ,影视院线,文化娱乐,主板,浙江省,东阳市,1
603105,芯能科技,5000,14,3.1%,78300,7/14/28,6.0%,0,0.0,14.38,28.7448391654103,403.9543,8279.7353,7836.8705,442.8648,0.0561827955493741,0.0554813340831086,2022-10-24,电气机械和器材制造业,半导体与半导体生产设备,电力,发电及电网,主板,浙江省,海宁市,1
603108,润达医疗,146500,7/14/28,3.0%,48000,7/14/28,8.0%,9400,122952.0,13.06,-9.95979816391747,394.5439,17313.275,17018.4998,294.7752,0.0521187929028908,0.148197613150198,,批发业,医疗保健设备与服务,医药商业,其他医药医疗,主板,上海,上海市,1
603113,金能科技,0,,2.0%,44700,3-28,6.0%,0,0.0,8.08,-34.4665985075262,82.8055,72499.1797,70418.8697,2080.31,0.011984983221792,0.642077011477983,,石油加工、炼焦和核燃料加工业,能源Ⅱ,焦炭Ⅱ,煤炭化工,主板,山东省,德州市,0
603118,共进股份,0,,3.0%,139500,7/14/28,7.0%,20600,221656.0,10.69,-23.2060902939254,363.1233,16323.693,16036.5575,287.1355,0.0431627894272925,0.207376051897058,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,广东省,深圳市,0
603119,浙江荣泰,473200,7/14/28,3.2%,33800,7/14/28,8.0%,0,0.0,30.01,-15.154085383093,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-01,非金属矿物制品业,材料Ⅱ,汽车零部件,其他电子零组件Ⅱ,主板,浙江省,嘉兴市,1
603123,翠微股份,64800,14/28,3.2%,98000,7/14/28,8.0%,0,0.0,9.85,-2.05904739977458,504.058,5408.7818,4771.5956,637.1862,0.0784536070871263,0.0245858522873119,2022-10-24,零售业,零售业,一般零售,一般零售,主板,北京,北京市,1
603125,常青科技,940900,7/14/28,3.2%,28200,7/14/28,8.0%,0,0.0,33.43,-24.8185534304933,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-10,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,江苏省,镇江市,1
603126,中材节能,0,,2.0%,138200,7/14/28,7.0%,0,0.0,7.41,57.7254183559116,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-12,专业技术服务业,商业和专业服务,环境治理,环保及公用事业,主板,天津,天津市,0
603127,昭衍新药,0,,2.0%,85700,3-42,6.0%,0,0.0,25.38,-16.2327890781748,5627.1216,217743.472,204903.2204,12840.2516,0.351659133872187,0.882183658702132,,研究和试验发展,制药、生物科技与生命科学,医疗服务,其他医药医疗,主板,北京,北京市,0
603128,华贸物流,0,,2.0%,177500,7/14/28,6.0%,0,0.0,9.34,60.9460407647814,85.4956,31106.5385,31205.0547,-98.5162,0.00699042638051657,0.235702029294888,,装卸搬运和运输代理业,运输,物流,物流,主板,上海,上海市,0
603129,春风动力,0,,2.0%,11007200,3-28,4.58%,0,0.0,143.62,49.9611452956593,650.0528,27835.7023,25928.7747,1906.9276,0.0300835789677417,0.243772134571012,2021-07-12,铁路、船舶、航空航天和其他运输设备制造业,汽车与汽车零部件,摩托车及其他,摩托车及其他Ⅱ,主板,浙江省,杭州市,0
603135,中重科技,100200,7/14/28,3.2%,52000,7/14/28,7.0%,0,0.0,19.98,-29.1054458567416,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-10,专用设备制造业,资本货物,专用设备,专用机械,主板,天津,天津市,1
603137,恒尚节能,65000,7/14/28,3.2%,46600,7/14/28,7.0%,0,0.0,22.65,-10.5450236966825,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-19,建筑装饰和其他建筑业,资本货物,装修装饰Ⅱ,装饰材料,主板,江苏省,无锡市,1
603138,海量数据,11700,14,3.1%,49200,7/14/28,8.0%,0,0.0,19.98,-5.00914023639609,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-24,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,主板,北京,北京市,1
603156,养元饮品,0,,2.0%,221000,4-42,4.0%,1800,48168.0,26.76,32.4871687157903,1038.6894,63609.5688,62376.3191,1233.2497,0.0306718263924843,0.943345284072925,,酒、饮料和精制茶制造业,食品、饮料与烟草,饮料乳品,饮料,主板,河北省,衡水市,0
603160,汇顶科技,0,,2.0%,151200,7-42,5.0%,0,0.0,52.93,-71.9583758266566,1433.3021,176027.2289,173976.6684,2050.5605,0.0591257781113508,0.636596339071368,,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,主板,广东省,深圳市,0
