证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
601995,中金公司,195600,7,0.03 ,1742900,7-182,0.07 ,33000,1324950,40.83,9.893890849,77542.8702,363617.5156,281088.8144,82528.7012,2.042943873,0.551165405,2021/4/19,资本市场服务,多元金融,证券Ⅱ,证券Ⅱ,主板,北京,北京市,1
601996,丰林集团,0,,0.02 ,390600,7/14/28,0.06 ,0,0,2.53,-11.05433922,0,15.4934,15.4287,0.0647,0,0.000459129,,木材加工和木、竹、藤、棕、草制品业,材料Ⅱ,家居用品,家居,主板,广西壮族自治区,南宁市,0
601997,贵阳银行,0,,0.02 ,30662700,7-91,0.04 ,0,0,5.78,-18.5084675,19748.2214,65802.0425,46918.0804,18883.9621,0.957305138,0.62349391,,货币金融服务,银行,城商行Ⅱ,区域性银行,主板,贵州省,贵阳市,0
601998,中信银行,0,,0.02 ,179400,7/14/28,0.06 ,0,0,5.58,26.12537015,2105.1108,39578.1207,37109.3121,2468.8086,0.011068308,0.333470755,,货币金融服务,银行,股份制银行Ⅱ,全国性股份制银行Ⅱ,主板,北京,北京市,0
601999,出版传媒,58500,14/28,0.03 ,146400,7/14/28,0.08 ,0,0,6.41,-6.309320629,0,318.647,316.471,2.176,0,0.006741546,,新闻和出版业,媒体Ⅱ,出版,媒体,主板,辽宁省,沈阳市,1
603000,人民网,1557700,7-182,0.02 ,30800,7/14/28,0.07 ,0,0,34.2,69.45120705,9247.2115,111641.4566,107442.4002,4199.0564,0.244540552,0.285251902,,互联网和相关服务,软件与服务,数字媒体,互联网媒体,主板,北京,北京市,1
603005,晶方科技,0,,0.02 ,348500,3月28日,0.06 ,0,0,19.27,-50.97155406,1589.5958,435925.6202,429967.1597,5958.4605,0.126486169,0.90859375,,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,主板,江苏省,苏州市,0
603008,喜临门,20800,7月14日,0.03 ,10200,7/14/28,0.07 ,5800,132066,22.96,73.45325066,511.4868,12707.4715,12132.4011,575.0704,0.057502005,0.12948884,2022/10/24,家具制造业,耐用消费品与服装,家居用品,家居,主板,浙江省,绍兴市,1
603010,万盛股份,0,,0.02 ,121300,3月28日,0.04 ,0,0,10.67,-26.03774401,121.4417,2036.8416,1899.1733,137.6683,0.023454037,0.019437743,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,浙江省,临海市,0
603011,合锻智能,0,,0.02 ,173700,7/14/28,0.06 ,0,0,6.52,18.10391696,2.6732,595.5651,584.4978,11.0673,0.000829264,0.008574123,2022/10/24,通用设备制造业,资本货物,专用设备,通用设备,主板,安徽省,合肥市,0
603012,创力集团,0,,0.02 ,188100,4月28日,0.07 ,46000,271400,5.85,-23.77999686,362.232,5961.4631,5455.7604,505.7027,0.097272842,0.167796662,,专用设备制造业,资本货物,专用设备,专用机械,主板,上海,上海市,0
603015,弘讯科技,0,,0.02 ,117800,7/14/28,0.06 ,0,0,8.89,33.90334363,1.9558,32.3313,29.2739,3.0574,0.000544259,0.000658602,2022/10/24,电气机械和器材制造业,资本货物,自动化设备,通用设备,主板,浙江省,宁波市,0
603018,华设集团,0,,0.02 ,199200,3月28日,0.07 ,18600,161634,8.62,-23.91796159,75.1905,20056.5988,19713.0683,343.5305,0.01304595,0.273026492,,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,主板,江苏省,南京市,0
603019,中科曙光,0,,0.02 ,1173900,7/14/28,0.08 ,0,0,39.28,-10.26065121,5575.8628,779752.3502,789182.1155,-9429.7653,0.097592859,0.83511394,,计算机、通信和其他电子设备制造业,技术硬件与设备,计算机设备,计算机设备,主板,天津,天津市,0
603025,大豪科技,1300,14/28,0.03 ,80200,7/14/28,0.05 ,0,0,12.41,94.97974409,189.0515,9871.8799,10459.5144,-587.6345,0.013752216,0.058552111,,计算机、通信和其他电子设备制造业,资本货物,自动化设备,电气设备,主板,北京,北京市,1
603026,胜华新材,0,,0.02 ,10124700,3-182,0.04 ,300,15420,51.6,42.27848355,3128.7092,527776.901,528199.6616,-422.7606,0.299160742,0.966828317,,化学原料和化学制品制造业,材料Ⅱ,电池,其他化学制品Ⅱ,主板,山东省,东营市,0
603027,千禾味业,0,,0.02 ,2003800,3月28日,0.06 ,0,0,18.07,-35.39589327,244.5449,99780.861,99320.1406,460.7204,0.014118575,0.440333817,2020/10/19,食品制造业,食品、饮料与烟草,调味发酵品Ⅱ,食品,主板,四川省,眉山市,0
603032,德新科技,0,,0.02 ,64200,3月28日,0.07 ,7700,191345,24.88,63.30762861,202.9263,11917.8018,11564.0855,353.7163,0.035754624,0.160140901,2022/10/24,专用设备制造业,资本货物,通用设备,专用机械,主板,新疆维吾尔自治区,乌鲁木齐市,0
603033,三维股份,0,,0.02 ,75700,7/14/28,0.05 ,3000,43200,14.56,32.9282345,161.8213,3191.7549,3047.2966,144.4583,0.011022015,0.084995456,2022/10/24,橡胶和塑料制品业,材料Ⅱ,橡胶,橡胶及制品,主板,浙江省,台州市,0
603035,常熟汽饰,43100,14,0.03 ,3200,7/14/28,0.06 ,7400,144522,19.55,35.93714023,13.294,7104.413,7076.9799,27.4331,0.001789328,0.045893005,2022/10/24,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,常熟市,1
603039,泛微网络,9700,14,0.03 ,14600,7/14/28,0.06 ,0,0,64.83,-20.29471237,0,0,0,0,0,0,2023/7/10,软件和信息技术服务业,软件与服务,软件开发,计算机软件,主板,上海,上海市,1
603042,华脉科技,1567700,7/14/28,0.03 ,66200,7/14/28,0.08 ,0,0,16.84,-10.09583538,0,0,0,0,0,0,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,江苏省,南京市,1
603043,广州酒家,0,,0.02 ,644500,3月28日,0.05 ,2300,57155,24.87,-16.75029503,147.7179,12545.3403,12466.5626,78.7777,0.010442874,0.18122396,2022/10/24,食品制造业,食品、饮料与烟草,休闲食品,食品,主板,广东省,广州市,0
603045,福达合金,0,,0.03 ,63800,7/14/28,0.07 ,0,0,15.94,12.38803422,0,524.3521,517.355,6.9971,0,0.012947511,,电气机械和器材制造业,材料Ⅱ,金属新材料,稀有金属,主板,浙江省,温州市,0
603050,科林电气,110000,14,0.03 ,68000,7/14/28,0.07 ,0,0,14.73,55.4671035,0,0,0,0,0,0,2022/10/24,电气机械和器材制造业,资本货物,电网设备,电气设备,主板,河北省,石家庄市,1
603051,鹿山新材,0,,0.02 ,263200,7/14/28,0.07 ,4900,168119,34.51,-5.664118148,1174.6997,10260.3764,8580.8472,1679.5292,0.69554603,0.142227392,2022/10/24,橡胶和塑料制品业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,广东省,广州市,0
603055,台华新材,0,,0.02 ,122600,3月28日,0.06 ,0,0,10.82,36.32431139,58.3609,3295.0527,3242.2173,52.8354,0.006076724,0.06481986,2022/10/24,纺织业,材料Ⅱ,纺织制造,纺织制造,主板,浙江省,嘉兴市,0
603056,德邦股份,0,,0.02 ,181500,7-42,0.05 ,0,0,16.68,2.891515452,645.2725,8124.793,7487.4095,637.3835,0.040297386,0.087556118,2022/10/24,邮政业,运输,物流,物流,主板,上海,上海市,0
603063,禾望电气,0,,0.02 ,77800,4月28日,0.06 ,9200,245180,27.15,218.544522,464.3247,26669.0019,26163.7409,505.261,0.038585643,0.128250158,2022/10/24,电气机械和器材制造业,资本货物,风电设备,电气设备,主板,广东省,深圳市,0
603067,振华股份,0,,0.02 ,208000,7/14/28,0.06 ,0,0,10.63,50.58426795,200.6944,13537.1092,13164.2297,372.8795,0.037323453,0.149121731,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,主板,湖北省,黄石市,0
603069,海汽集团,0,,0.02 ,55000,7/14/28,0.07 ,0,0,18,-58.60165593,0,0,0,0,0,0,2022/10/24,道路运输业,运输,铁路公路,公路铁路,主板,海南省,海口市,0
603070,万控智造,23600,14,0.03 ,60000,7/14/28,0.07 ,0,0,16.93,26.26359041,0,23.5838,20.4044,3.1794,0,0.000414705,2022/10/24,电气机械和器材制造业,资本货物,电网设备,电气设备,主板,浙江省,乐清市,1
603076,乐惠国际,0,,0.02 ,27200,7/14/28,0.08 ,0,0,37.47,7.754295161,0,331.0016,329.7122,1.2894,0,0.004698665,2022/10/24,专用设备制造业,资本货物,专用设备,专用机械,主板,浙江省,宁波市,0
603077,和邦生物,0,,0.02 ,1925400,7-42,0.05 ,65100,158193,2.42,76.23879392,3185.7398,120391.8693,119765.3887,626.4806,0.149063991,0.290664952,,化学原料和化学制品制造业,材料Ⅱ,农化制品,化学原料,主板,四川省,乐山市,0
603078,江化微,70000,7月14日,0.03 ,69000,7/14/28,0.07 ,0,0,14.57,-33.20223291,418.2756,14220.4031,13707.0608,513.3423,0.086680561,0.10044317,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,电子化学品Ⅱ,其他化学制品Ⅱ,主板,江苏省,江阴市,1
603083,剑桥科技,1170100,7/14/28,0.03 ,20000,7/14/28,0.08 ,2200,110264,47.6,89.71701873,93.296,9750.6767,9896.318,-145.6413,0.0075239,0.024986527,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,上海,上海市,1
603085,天成自控,26000,14,0.03 ,106000,7/14/28,0.06 ,0,0,9.68,4.989154013,0.968,907.1652,911.0743,-3.9091,0.000270106,0.018758561,,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,浙江省,台州市,1
603087,甘李药业,10600,14,0.03 ,600,7/14/28,0.06 ,0,0,41.36,-73.8447857,7300.0028,22867.8574,15838.2391,7029.6183,0.332343145,0.128843713,2022/10/24,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,主板,北京,北京市,1
603088,宁波精达,86600,14,0.03 ,119900,7/14/28,0.07 ,5500,49500,9.08,96.22540211,52.3916,366.7015,315.469,51.2325,0.013410521,0.005727459,2022/10/24,专用设备制造业,资本货物,通用设备,通用设备,主板,浙江省,宁波市,1
603098,森特股份,0,,0.02 ,48200,7/14/28,0.05 ,1200,25140,21.01,120.6789666,421.8535,7025.3668,6553.8723,471.4945,0.037265593,0.060778082,2022/10/24,建筑装饰和其他建筑业,资本货物,专业工程,建筑施工,主板,北京,北京市,0
603100,川仪股份,0,,0.02 ,49600,4月28日,0.06 ,3200,102336,32.06,266.6948638,149.6529,10844.1542,12181.1492,-1336.995,0.011935465,0.171731569,2022/10/24,仪器仪表制造业,资本货物,通用设备,电气设备,主板,重庆,重庆市,0
603103,横店影视,46200,14/28,0.03 ,55400,7/14/28,0.08 ,0,0,16.85,-22.52873563,75.9935,2107.8818,2029.974,77.9078,0.007111321,0.047939645,2022/10/24,广播、电视、电影和影视录音制作业,媒体Ⅱ,影视院线,文化娱乐,主板,浙江省,东阳市,1
603105,芯能科技,5000,14,0.03 ,78300,7/14/28,0.06 ,0,0,14.38,28.74483917,403.9543,8279.7353,7836.8705,442.8648,0.056182796,0.055481334,2022/10/24,电气机械和器材制造业,半导体与半导体生产设备,电力,发电及电网,主板,浙江省,海宁市,1
603108,润达医疗,146500,7/14/28,0.03 ,48000,7/14/28,0.08 ,9400,122952,13.06,-9.959798164,394.5439,17313.275,17018.4998,294.7752,0.052118793,0.148197613,,批发业,医疗保健设备与服务,医药商业,其他医药医疗,主板,上海,上海市,1
603113,金能科技,0,,0.02 ,44700,3月28日,0.06 ,0,0,8.08,-34.46659851,82.8055,72499.1797,70418.8697,2080.31,0.011984983,0.642077011,,石油加工、炼焦和核燃料加工业,能源Ⅱ,焦炭Ⅱ,煤炭化工,主板,山东省,德州市,0
603118,共进股份,0,,0.03 ,139500,7/14/28,0.07 ,20600,221656,10.69,-23.20609029,363.1233,16323.693,16036.5575,287.1355,0.043162789,0.207376052,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,广东省,深圳市,0
603119,浙江荣泰,473200,7/14/28,0.03 ,33800,7/14/28,0.08 ,0,0,30.01,-15.15408538,0,0,0,0,0,0,2023/8/1,非金属矿物制品业,材料Ⅱ,汽车零部件,其他电子零组件Ⅱ,主板,浙江省,嘉兴市,1
603123,翠微股份,64800,14/28,0.03 ,98000,7/14/28,0.08 ,0,0,9.85,-2.0590474,504.058,5408.7818,4771.5956,637.1862,0.078453607,0.024585852,2022/10/24,零售业,零售业,一般零售,一般零售,主板,北京,北京市,1
603125,常青科技,940900,7/14/28,0.03 ,28200,7/14/28,0.08 ,0,0,33.43,-24.81855343,0,0,0,0,0,0,2023/4/10,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,江苏省,镇江市,1
603126,中材节能,0,,0.02 ,138200,7/14/28,0.07 ,0,0,7.41,57.72541836,0,0,0,0,0,0,2021/7/12,专业技术服务业,商业和专业服务,环境治理,环保及公用事业,主板,天津,天津市,0
603127,昭衍新药,0,,0.02 ,85700,3-42,0.06 ,0,0,25.38,-16.23278908,5627.1216,217743.472,204903.2204,12840.2516,0.351659134,0.882183659,,研究和试验发展,制药、生物科技与生命科学,医疗服务,其他医药医疗,主板,北京,北京市,0
603128,华贸物流,0,,0.02 ,177500,7/14/28,0.06 ,0,0,9.34,60.94604076,85.4956,31106.5385,31205.0547,-98.5162,0.006990426,0.235702029,,装卸搬运和运输代理业,运输,物流,物流,主板,上海,上海市,0
603129,春风动力,0,,0.02 ,11007200,3月28日,0.05 ,0,0,143.62,49.9611453,650.0528,27835.7023,25928.7747,1906.9276,0.030083579,0.243772135,2021/7/12,铁路、船舶、航空航天和其他运输设备制造业,汽车与汽车零部件,摩托车及其他,摩托车及其他Ⅱ,主板,浙江省,杭州市,0
603135,中重科技,100200,7/14/28,0.03 ,52000,7/14/28,0.07 ,0,0,19.98,-29.10544586,0,0,0,0,0,0,2023/4/10,专用设备制造业,资本货物,专用设备,专用机械,主板,天津,天津市,1
603137,恒尚节能,65000,7/14/28,0.03 ,46600,7/14/28,0.07 ,0,0,22.65,-10.5450237,0,0,0,0,0,0,2023/4/19,建筑装饰和其他建筑业,资本货物,装修装饰Ⅱ,装饰材料,主板,江苏省,无锡市,1
603138,海量数据,11700,14,0.03 ,49200,7/14/28,0.08 ,0,0,19.98,-5.009140236,0,0,0,0,0,0,2022/10/24,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,主板,北京,北京市,1
603156,养元饮品,0,,0.02 ,221000,4-42,0.04 ,1800,48168,26.76,32.48716872,1038.6894,63609.5688,62376.3191,1233.2497,0.030671826,0.943345284,,酒、饮料和精制茶制造业,食品、饮料与烟草,饮料乳品,饮料,主板,河北省,衡水市,0
603160,汇顶科技,0,,0.02 ,151200,7-42,0.05 ,0,0,52.93,-71.95837583,1433.3021,176027.2289,173976.6684,2050.5605,0.059125778,0.636596339,,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,主板,广东省,深圳市,0
603167,渤海轮渡,0,,0.02 ,139000,7/14/28,0.06 ,0,0,7.09,-53.24523106,1.2053,4799.0974,5585.0131,-785.9157,0.000362362,0.082138943,,水上运输业,运输,航运港口,航运港口,主板,山东省,烟台市,0
603169,兰石重装,40000,14,0.03 ,152400,7/14/28,0.08 ,0,0,6.67,24.44029851,571.7837,7086.5226,6455.77,630.7526,0.065624459,0.054882407,,专用设备制造业,资本货物,专用设备,专用机械,主板,甘肃省,兰州市,1
603172,万丰股份,321600,7月14日,0.03 ,55800,7/14/28,0.07 ,0,0,18.49,-3.092243187,0,0,0,0,0,0,2023/5/10,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,浙江省,绍兴市,1
603179,新泉股份,0,,0.02 ,31700,7/14/28,0.06 ,8800,438240,50.09,148.5017845,2533.4721,24488.6508,22022.1859,2466.4649,0.103792728,0.225413542,2022/10/24,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,江苏省,丹阳市,0
603181,皇马科技,0,,0.02 ,93000,7/14/28,0.06 ,0,0,10.76,-1.992805169,0,44.5799,43.5254,1.0545,0,0.001111609,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,浙江省,绍兴市,0
603185,弘元绿能,100100,182,0.04 ,97600,4月28日,0.06 ,100,4314,43.82,44.39986025,489.7323,382658.1371,378066.7312,4591.4059,0.019549048,0.587288522,2021/4/19,专用设备制造业,资本货物,光伏设备,电源设备,主板,江苏省,无锡市,1
603191,望变电气,350000,14,0.03 ,5000000,7/14/28,0.06 ,0,0,18.08,6.83692178,32.7248,1113.8443,1081.3084,32.5359,0.009853005,0.015315214,2022/10/24,电气机械和器材制造业,资本货物,电网设备,电气设备,主板,重庆,重庆市,1
603195,公牛集团,0,,0.02 ,10000,3月28日,0.06 ,0,0,107.6,1.310500123,1615.6355,47393.3472,45723.7389,1669.6083,0.016909358,0.309996449,,电气机械和器材制造业,资本货物,家居用品,照明电工及其他,主板,浙江省,慈溪市,0
603197,保隆科技,9400,14,0.03 ,25000,7/14/28,0.06 ,10000,532900,53.54,80.94228706,2053.0395,28132.6014,26295.8907,1836.7107,0.184494891,0.219153995,2022/10/24,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,主板,上海,上海市,1
603198,迎驾贡酒,21700,7月14日,0.02 ,532000,3月28日,0.04 ,0,0,68.17,229.7157953,6839.0325,429221.6313,433953.9628,-4732.3315,0.125403999,1.212971324,,酒、饮料和精制茶制造业,食品、饮料与烟草,白酒Ⅱ,酒类,主板,安徽省,六安市,1
603212,赛伍技术,75800,14/28,0.03 ,58000,7/14/28,0.06 ,0,0,17.11,-45.77077888,2023.9145,18487.6118,16259.065,2228.5468,0.27037927,0.11924919,2022/10/24,橡胶和塑料制品业,材料Ⅱ,光伏设备,塑料及制品,主板,江苏省,苏州市,1
603218,日月股份,9200,14,0.03 ,95700,7-42,0.05 ,6700,107334,16.17,-15.0344051,1409.0085,89630.2274,85951.3174,3678.91,0.090055623,0.33642529,2021/4/19,通用设备制造业,资本货物,风电设备,电源设备,主板,浙江省,宁波市,1
603220,中贝通信,1064500,7月14日,0.03 ,56400,7/14/28,0.08 ,16000,307520,18.49,10.14870396,31.9877,1659.2544,1632.883,26.3714,0.005182404,0.024172691,,软件和信息技术服务业,技术硬件与设备,通信服务,通讯工程服务,主板,湖北省,武汉市,1
603222,济民医疗,100,14,0.03 ,122100,4月28日,0.06 ,900,8370,9.13,-61.61269307,1252.563,12309.2424,9481.5664,2827.676,0.255365692,0.089541238,2021/7/12,医药制造业,制药、生物科技与生命科学,医疗器械,其他医药医疗,主板,浙江省,台州市,1
603223,恒通股份,0,,0.02 ,73400,7/14/28,0.04 ,0,0,13.41,98.58476768,0,0,0,0,0,0,2022/10/24,道路运输业,运输,炼化及贸易,石油化工,主板,山东省,龙口市,0
603225,新凤鸣,0,,0.03 ,2928500,7-42,0.06 ,10900,130473,11.87,1.151707932,912.4196,70781.5602,63483.8557,7297.7045,0.05025774,0.713944366,2021/7/12,化学纤维制造业,材料Ⅱ,化学纤维,石油化工,主板,浙江省,桐乡市,0
603227,雪峰科技,24000,14,0.03 ,118600,7/14/28,0.06 ,0,0,8.31,92.00778245,6372.8002,6927.26,400.8476,6526.4124,1.164237585,0.077963493,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,新疆维吾尔自治区,乌鲁木齐市,1
603228,景旺电子,0,,0.02 ,215800,7-42,0.06 ,0,0,21.9,-33.92913647,505.4257,65504.54,65678.9344,-174.3944,0.027413654,0.637304411,,计算机、通信和其他电子设备制造业,技术硬件与设备,元件,元器件,主板,广东省,深圳市,0
603229,奥翔药业,0,,0.02 ,207200,3月28日,0.06 ,0,0,13.48,-31.46165115,80.8948,14101.5272,13706.6572,394.87,0.010118711,0.081356384,2022/7/11,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,主板,浙江省,临海市,0
603233,大参林,0,,0.03 ,93100,7/14/28,0.04 ,34900,986623,28.3,-32.05733898,1153.5703,73390.9697,74626.271,-1235.3013,0.035840588,0.466370791,,零售业,食品与主要用品零售Ⅱ,医药商业,其他医药医疗,主板,广东省,广州市,0
603236,移远通信,0,,0.02 ,20200,3月28日,0.06 ,100,4517,45.97,-44.4015869,879.5578,47471.3601,46117.0209,1354.3392,0.072317138,0.207454352,2022/10/24,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,主板,上海,上海市,0
603259,药明康德,0,,0.02 ,1100200,3-182,0.06 ,3600,283320,77.77,-9.757781971,5934.4498,590363.86,587296.147,3067.713,0.029740972,0.322096293,,研究和试验发展,制药、生物科技与生命科学,医疗服务,其他医药医疗,主板,江苏省,无锡市,0
603260,合盛硅业,0,,0.02 ,20300,7/14/28,0.06 ,4700,293750,62.82,115.1509865,7165.5696,257434.676,251387.0929,6047.5831,0.106189495,0.435507878,,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,主板,浙江省,平湖市,0
